"user_id,""gym_id"",""checkin_time"",""checkout_time"",""workout_type"",""calories_burned"",""first_name"",""last_name"",""age"",""gender"",""birthdate"",""user_location"",""subscription_plan"""
"user_3056,gym_1,""2023-05-04 11:54:00"",""2023-05-04 13:46:00"",CrossFit,1135,Emily,Brown,22,Female,""1961-01-21"",Denver,Basic"
"user_4388,gym_7,""2023-06-08 17:27:00"",""2023-06-08 19:40:00"",CrossFit,2087,Robert,Moore,37,Non-binary,""2005-08-04"",Detroit,Student"
"user_2204,gym_10,""2023-09-15 08:49:00"",""2023-09-15 10:19:00"",Weightlifting,1339,Linda,Wilson,38,Male,""1999-02-07"",Boston,Basic"
"user_1984,gym_10,""2023-03-05 19:24:00"",""2023-03-05 22:04:00"",Cardio,387,David,Miller,61,Male,""1966-06-25"",Atlanta,Student"
"user_3923,gym_4,""2023-05-09 18:50:00"",""2023-05-09 20:24:00"",Pilates,793,David,Jones,30,Female,""1963-11-23"",Detroit,Basic"
"user_2398,gym_4,""2023-04-16 14:28:00"",""2023-04-16 17:24:00"",CrossFit,554,Laura,Davis,37,Male,""1994-10-20"",Orlando,Basic"
"user_1958,gym_5,""2023-07-30 10:14:00"",""2023-07-30 11:12:00"",Weightlifting,1365,Chris,Davis,58,Non-binary,""1970-03-24"",Las Vegas,Pro"
"user_4339,gym_5,""2023-05-24 13:33:00"",""2023-05-24 14:36:00"",Swimming,601,David,Martinez,30,Male,""1994-08-01"",Austin,Student"
"user_1790,gym_9,""2023-09-15 17:47:00"",""2023-09-15 18:24:00"",Yoga,719,Sarah,Martinez,32,Male,""1978-01-07"",Austin,Student"
"user_585,gym_3,""2023-02-11 19:28:00"",""2023-02-11 20:31:00"",Yoga,862,Laura,Rodriguez,33,Female,""1991-03-21"",Las Vegas,Basic"
"user_3201,gym_4,""2023-05-21 13:37:00"",""2023-05-21 14:53:00"",Yoga,408,Michael,Martinez,56,Male,""1964-02-04"",Detroit,Student"
"user_1343,gym_7,""2023-03-30 09:03:00"",""2023-03-30 10:26:00"",Weightlifting,1118,Chris,Wilson,28,Male,""1959-06-09"",Seattle,Student"
"user_4191,gym_6,""2023-01-08 17:38:00"",""2023-01-08 20:15:00"",Yoga,839,Jane,Williams,43,Female,""1967-09-29"",Seattle,Pro"
"user_4397,gym_7,""2023-01-31 16:15:00"",""2023-01-31 17:28:00"",Pilates,1004,Michael,Martinez,24,Non-binary,""1962-04-02"",San Francisco,Student"
"user_1209,gym_3,""2023-07-12 12:03:00"",""2023-07-12 15:02:00"",Yoga,1092,Laura,Davis,37,Female,""2005-01-21"",Detroit,Basic"
"user_2823,gym_6,""2023-07-16 12:18:00"",""2023-07-16 13:03:00"",Cardio,1491,Jessica,Rodriguez,55,Male,""1974-08-25"",Miami,Pro"
"user_3694,gym_9,""2023-05-24 20:28:00"",""2023-05-24 22:13:00"",Yoga,631,Sarah,Smith,43,Female,""1972-04-05"",Miami,Pro"
"user_2448,gym_4,""2023-06-26 15:22:00"",""2023-06-26 17:03:00"",CrossFit,807,Emily,Smith,52,Female,""1971-05-14"",Detroit,Pro"
"user_4786,gym_4,""2023-09-04 09:49:00"",""2023-09-04 11:22:00"",Pilates,1043,Chris,Garcia,33,Female,""2001-04-23"",Atlanta,Pro"
"user_1166,gym_7,""2023-01-14 19:11:00"",""2023-01-14 20:21:00"",CrossFit,527,Chris,Wilson,63,Female,""1989-12-19"",Denver,Basic"
"user_4757,gym_6,""2023-02-20 13:44:00"",""2023-02-20 15:04:00"",Swimming,556,Daniel,Moore,46,Male,""1981-06-05"",Denver,Pro"
"user_2306,gym_2,""2023-09-26 14:25:00"",""2023-09-26 15:26:00"",Cardio,924,Laura,Davis,27,Female,""2002-09-27"",Seattle,Pro"
"user_1063,gym_8,""2023-05-19 18:46:00"",""2023-05-19 21:21:00"",Pilates,1285,John,Rodriguez,64,Female,""1999-03-15"",Boston,Student"
"user_4401,gym_9,""2023-06-29 16:40:00"",""2023-06-29 19:37:00"",Yoga,849,Chris,Brown,36,Male,""1973-04-10"",San Francisco,Basic"
"user_3355,gym_2,""2023-05-10 10:17:00"",""2023-05-10 11:52:00"",Swimming,654,Jane,Martinez,30,Female,""1987-01-23"",Atlanta,Student"
"user_1848,gym_2,""2023-09-06 14:40:00"",""2023-09-06 17:19:00"",CrossFit,211,Chris,Brown,41,Male,""2002-12-07"",Boston,Pro"
"user_526,gym_9,""2023-03-06 07:35:00"",""2023-03-06 09:19:00"",Swimming,1880,Linda,Jones,43,Female,""2001-07-05"",Orlando,Pro"
"user_4503,gym_8,""2023-02-06 20:04:00"",""2023-02-06 21:28:00"",Cardio,430,Chris,Martinez,53,Female,""1987-02-04"",Las Vegas,Pro"
"user_1383,gym_3,""2023-05-21 11:32:00"",""2023-05-21 14:24:00"",CrossFit,632,Jane,Brown,38,Male,""1986-05-06"",Atlanta,Basic"
"user_4982,gym_8,""2023-01-09 14:27:00"",""2023-01-09 16:27:00"",CrossFit,821,Laura,Wilson,47,Non-binary,""1967-02-04"",Detroit,Pro"
"user_4969,gym_7,""2023-02-02 17:00:00"",""2023-02-02 19:17:00"",Cardio,220,Michael,Brown,27,Female,""1977-09-20"",Detroit,Basic"
"user_4107,gym_9,""2023-07-21 09:14:00"",""2023-07-21 11:58:00"",Swimming,1052,John,Davis,23,Female,""1989-09-04"",Seattle,Basic"
"user_2723,gym_4,""2023-04-09 10:15:00"",""2023-04-09 11:11:00"",Cardio,553,Jane,Rodriguez,57,Male,""1972-08-26"",Orlando,Basic"
"user_1988,gym_6,""2023-10-07 06:54:00"",""2023-10-07 09:00:00"",Swimming,434,Sarah,Moore,54,Male,""1961-02-27"",Austin,Basic"
"user_4068,gym_5,""2023-08-09 14:31:00"",""2023-08-09 15:05:00"",Weightlifting,1499,Daniel,Moore,31,Female,""1999-11-03"",Miami,Basic"
"user_4105,gym_4,""2023-10-12 07:33:00"",""2023-10-12 10:25:00"",Swimming,300,Michael,Johnson,35,Female,""1991-05-27"",Boston,Basic"
"user_4124,gym_7,""2023-06-03 18:12:00"",""2023-06-03 20:39:00"",CrossFit,652,Jane,Miller,53,Female,""1998-06-18"",Seattle,Student"
"user_686,gym_7,""2023-03-29 14:51:00"",""2023-03-29 17:44:00"",Pilates,1257,Jessica,Brown,55,Male,""1976-04-13"",Seattle,Student"
"user_2550,gym_4,""2023-09-29 14:39:00"",""2023-09-29 17:27:00"",Weightlifting,195,Chris,Williams,52,Female,""1985-09-26"",Las Vegas,Basic"
"user_4678,gym_8,""2023-02-05 14:09:00"",""2023-02-05 15:23:00"",CrossFit,654,Laura,Davis,62,Female,""1963-08-01"",Orlando,Pro"
"user_3867,gym_6,""2023-09-11 06:53:00"",""2023-09-11 09:47:00"",Yoga,1017,Chris,Wilson,29,Male,""1987-11-25"",Atlanta,Basic"
"user_2826,gym_7,""2023-05-08 13:43:00"",""2023-05-08 14:26:00"",Swimming,511,David,Rodriguez,62,Female,""1988-04-08"",San Francisco,Pro"
"user_3735,gym_9,""2023-06-02 15:18:00"",""2023-06-02 16:43:00"",CrossFit,911,David,Wilson,62,Female,""1976-01-02"",Detroit,Basic"
"user_1242,gym_2,""2023-04-03 12:16:00"",""2023-04-03 12:58:00"",Swimming,664,Chris,Smith,20,Female,""1964-02-02"",Atlanta,Pro"
"user_3501,gym_6,""2023-07-31 19:11:00"",""2023-07-31 21:38:00"",Swimming,1398,Michael,Smith,54,Male,""1965-06-21"",Detroit,Student"
"user_1662,gym_3,""2023-06-11 10:09:00"",""2023-06-11 11:24:00"",Pilates,416,Chris,Moore,44,Male,""1974-09-18"",Orlando,Basic"
"user_2051,gym_7,""2023-04-30 11:04:00"",""2023-04-30 13:48:00"",Weightlifting,769,Laura,Wilson,26,Female,""1968-04-21"",San Francisco,Basic"
"user_4139,gym_10,""2023-07-23 11:37:00"",""2023-07-23 13:51:00"",Cardio,948,Jessica,Brown,27,Female,""1965-04-19"",Miami,Basic"
"user_3262,gym_5,""2023-03-03 18:04:00"",""2023-03-03 20:55:00"",Weightlifting,1245,Laura,Davis,21,Male,""1985-11-03"",Detroit,Student"
"user_4138,gym_7,""2023-05-18 16:27:00"",""2023-05-18 17:58:00"",Swimming,386,David,Martinez,54,Male,""1967-02-28"",Seattle,Student"
"user_3844,gym_10,""2023-06-11 12:15:00"",""2023-06-11 13:33:00"",Yoga,1379,Sarah,Smith,42,Male,""1990-03-23"",Boston,Student"
"user_4826,gym_4,""2023-06-01 20:23:00"",""2023-06-01 22:20:00"",Cardio,808,David,Johnson,20,Female,""1976-11-02"",Denver,Basic"
"user_1982,gym_9,""2023-02-18 15:42:00"",""2023-02-18 17:43:00"",Weightlifting,1104,Michael,Martinez,40,Male,""1997-05-03"",Orlando,Basic"
"user_648,gym_5,""2023-01-08 19:29:00"",""2023-01-08 22:28:00"",Pilates,474,Linda,Miller,18,Male,""1992-06-18"",Austin,Student"
"user_3924,gym_4,""2023-08-21 13:14:00"",""2023-08-21 14:24:00"",Pilates,264,Emily,Rodriguez,27,Female,""1981-12-04"",Orlando,Student"
"user_2705,gym_7,""2023-06-21 13:17:00"",""2023-06-21 13:55:00"",Cardio,515,David,Wilson,38,Male,""1972-09-09"",Detroit,Student"
"user_1983,gym_9,""2023-08-03 08:05:00"",""2023-08-03 09:47:00"",Weightlifting,756,Linda,Smith,59,Female,""1976-10-08"",Las Vegas,Student"
"user_1929,gym_4,""2023-01-19 11:06:00"",""2023-01-19 13:12:00"",Pilates,1039,Emily,Garcia,35,Female,""1985-02-21"",Denver,Pro"
"user_2558,gym_1,""2023-03-30 08:00:00"",""2023-03-30 08:50:00"",Pilates,910,Sarah,Brown,39,Non-binary,""1978-10-13"",Detroit,Basic"
"user_4133,gym_9,""2023-08-25 06:38:00"",""2023-08-25 08:01:00"",Weightlifting,356,Daniel,Williams,39,Male,""1988-09-27"",Boston,Pro"
"user_2020,gym_8,""2023-03-27 14:21:00"",""2023-03-27 15:59:00"",Cardio,869,Robert,Martinez,33,Male,""1991-12-20"",Seattle,Pro"
"user_823,gym_3,""2023-10-10 09:35:00"",""2023-10-10 11:45:00"",Yoga,300,Emily,Moore,40,Male,""1999-11-21"",San Francisco,Basic"
"user_4675,gym_3,""2023-03-20 07:40:00"",""2023-03-20 10:09:00"",Cardio,1009,Michael,Brown,38,Female,""1984-03-30"",Austin,Pro"
"user_2565,gym_1,""2023-05-22 07:32:00"",""2023-05-22 09:12:00"",Swimming,822,Daniel,Johnson,38,Male,""1983-02-18"",Atlanta,Basic"
"user_2833,gym_2,""2023-06-07 13:41:00"",""2023-06-07 15:30:00"",Cardio,549,Sarah,Brown,20,Male,""2003-11-02"",San Francisco,Student"
"user_1021,gym_8,""2023-01-27 06:30:00"",""2023-01-27 08:04:00"",Yoga,1723,Daniel,Garcia,26,Male,""1972-03-13"",Denver,Pro"
"user_1082,gym_6,""2023-06-06 16:06:00"",""2023-06-06 17:34:00"",Pilates,1119,Laura,Brown,53,Female,""2005-09-14"",Detroit,Pro"
"user_2023,gym_2,""2023-06-10 06:56:00"",""2023-06-10 09:09:00"",Yoga,803,David,Brown,27,Male,""1988-10-22"",Atlanta,Basic"
"user_4209,gym_7,""2023-09-17 19:30:00"",""2023-09-17 20:31:00"",Pilates,673,Jessica,Moore,28,Male,""1961-06-16"",San Francisco,Student"
"user_3676,gym_10,""2023-03-20 20:35:00"",""2023-03-20 23:08:00"",Cardio,378,Jane,Moore,39,Male,""2004-03-17"",Seattle,Basic"
"user_2884,gym_2,""2023-01-16 15:44:00"",""2023-01-16 18:13:00"",Pilates,1755,David,Garcia,30,Male,""1988-06-09"",Denver,Student"
"user_1780,gym_6,""2023-05-20 20:49:00"",""2023-05-20 22:59:00"",Yoga,419,Daniel,Smith,20,Male,""1973-09-16"",Seattle,Pro"
"user_1820,gym_1,""2023-06-30 07:25:00"",""2023-06-30 09:45:00"",Cardio,492,Robert,Rodriguez,26,Female,""2000-08-30"",Atlanta,Pro"
"user_4697,gym_2,""2023-08-31 12:19:00"",""2023-08-31 14:51:00"",CrossFit,1452,Laura,Garcia,40,Male,""1973-02-25"",Miami,Basic"
"user_4538,gym_2,""2023-02-28 19:02:00"",""2023-02-28 20:07:00"",Swimming,830,David,Garcia,23,Male,""1991-10-07"",Boston,Pro"
"user_3762,gym_5,""2023-06-19 14:44:00"",""2023-06-19 17:30:00"",CrossFit,490,Michael,Rodriguez,18,Female,""1985-04-20"",San Francisco,Pro"
"user_228,gym_10,""2023-08-26 08:17:00"",""2023-08-26 09:25:00"",Yoga,1684,Emily,Wilson,23,Female,""2004-11-01"",Miami,Basic"
"user_874,gym_9,""2023-06-24 06:20:00"",""2023-06-24 08:56:00"",Weightlifting,878,John,Johnson,39,Female,""1985-09-10"",Miami,Basic"
"user_3651,gym_6,""2023-07-12 14:04:00"",""2023-07-12 16:39:00"",Swimming,1403,Jane,Smith,64,Male,""1990-09-15"",Miami,Student"
"user_4767,gym_8,""2023-01-11 08:40:00"",""2023-01-11 11:01:00"",Yoga,1588,Chris,Miller,24,Female,""2002-09-05"",Denver,Basic"
"user_3429,gym_1,""2023-05-06 17:29:00"",""2023-05-06 20:27:00"",Weightlifting,857,Jane,Miller,58,Non-binary,""1975-11-08"",San Francisco,Student"
"user_1292,gym_4,""2023-10-15 14:41:00"",""2023-10-15 17:15:00"",Weightlifting,997,Emily,Wilson,46,Male,""1991-01-07"",Denver,Student"
"user_4791,gym_6,""2023-05-19 15:05:00"",""2023-05-19 17:40:00"",Swimming,1315,David,Smith,31,Female,""1996-04-12"",Atlanta,Pro"
"user_2917,gym_2,""2023-10-15 13:10:00"",""2023-10-15 14:10:00"",CrossFit,852,Laura,Brown,48,Male,""1959-05-05"",San Francisco,Pro"
"user_1028,gym_7,""2023-02-02 09:06:00"",""2023-02-02 11:48:00"",Pilates,951,Sarah,Johnson,39,Male,""1958-05-04"",Atlanta,Pro"
"user_3550,gym_1,""2023-09-17 16:02:00"",""2023-09-17 17:49:00"",Cardio,967,Jane,Miller,54,Male,""1959-04-07"",Miami,Basic"
"user_121,gym_2,""2023-09-20 14:05:00"",""2023-09-20 16:41:00"",CrossFit,446,Chris,Smith,41,Female,""1971-10-04"",Orlando,Basic"
"user_742,gym_2,""2023-08-13 15:45:00"",""2023-08-13 18:17:00"",Swimming,928,John,Williams,22,Non-binary,""1998-02-22"",Miami,Pro"
"user_3882,gym_7,""2023-02-14 11:56:00"",""2023-02-14 13:49:00"",Cardio,1368,Sarah,Miller,24,Female,""1977-04-09"",Miami,Pro"
"user_1510,gym_6,""2023-08-08 19:49:00"",""2023-08-08 22:33:00"",Weightlifting,1032,Chris,Garcia,59,Female,""1997-03-03"",Miami,Pro"
"user_1243,gym_7,""2023-07-04 08:41:00"",""2023-07-04 11:28:00"",CrossFit,756,Chris,Davis,49,Female,""2004-03-08"",Orlando,Pro"
"user_4790,gym_2,""2023-01-28 15:27:00"",""2023-01-28 16:44:00"",Cardio,1417,Emily,Smith,24,Female,""1961-09-03"",Detroit,Basic"
"user_4353,gym_5,""2023-03-26 20:37:00"",""2023-03-26 22:32:00"",Cardio,858,Linda,Miller,53,Female,""1961-10-13"",Orlando,Pro"
"user_2091,gym_3,""2023-02-06 09:37:00"",""2023-02-06 11:41:00"",Cardio,980,Robert,Johnson,64,Female,""1978-07-28"",Denver,Basic"
"user_2918,gym_5,""2023-05-07 17:26:00"",""2023-05-07 20:10:00"",Swimming,676,Robert,Moore,37,Non-binary,""1960-09-11"",Orlando,Student"
"user_3782,gym_3,""2023-01-06 11:39:00"",""2023-01-06 13:50:00"",CrossFit,405,David,Miller,31,Male,""1960-03-26"",Seattle,Student"
"user_1713,gym_10,""2023-01-30 15:26:00"",""2023-01-30 17:09:00"",CrossFit,1045,Jane,Williams,37,Female,""2005-09-29"",Detroit,Pro"
"user_2636,gym_10,""2023-06-02 08:35:00"",""2023-06-02 11:25:00"",Cardio,873,Jane,Williams,52,Female,""1991-05-21"",Las Vegas,Basic"
"user_3765,gym_5,""2023-10-03 13:29:00"",""2023-10-03 14:12:00"",Swimming,771,Michael,Davis,47,Female,""1995-06-24"",Denver,Basic"
"user_594,gym_9,""2023-06-17 10:27:00"",""2023-06-17 11:19:00"",Pilates,601,Chris,Moore,40,Female,""2001-05-19"",Austin,Pro"
"user_1034,gym_10,""2023-03-31 14:08:00"",""2023-03-31 14:49:00"",Cardio,231,David,Moore,31,Male,""2004-11-06"",Orlando,Basic"
"user_2840,gym_10,""2023-01-14 19:20:00"",""2023-01-14 22:10:00"",Cardio,502,Daniel,Rodriguez,47,Female,""1984-09-07"",Denver,Basic"
"user_212,gym_3,""2023-04-09 12:18:00"",""2023-04-09 13:10:00"",Pilates,1173,Jessica,Rodriguez,50,Non-binary,""1995-05-21"",San Francisco,Pro"
"user_1406,gym_9,""2023-10-06 14:27:00"",""2023-10-06 16:47:00"",Yoga,932,Jane,Jones,51,Male,""2000-10-22"",Seattle,Pro"
"user_3812,gym_6,""2023-05-27 06:48:00"",""2023-05-27 09:17:00"",Cardio,368,John,Jones,40,Non-binary,""1992-07-25"",San Francisco,Pro"
"user_3077,gym_5,""2023-09-08 14:57:00"",""2023-09-08 16:48:00"",Cardio,307,David,Miller,29,Female,""1973-10-01"",Las Vegas,Pro"
"user_922,gym_8,""2023-06-13 07:17:00"",""2023-06-13 07:59:00"",Weightlifting,670,Michael,Moore,51,Female,""1997-05-27"",Detroit,Student"
"user_2040,gym_1,""2023-02-05 12:53:00"",""2023-02-05 15:24:00"",Pilates,534,Jessica,Martinez,29,Male,""1971-04-15"",Orlando,Pro"
"user_2200,gym_10,""2023-09-13 16:53:00"",""2023-09-13 18:49:00"",Yoga,686,Michael,Johnson,63,Male,""2002-11-26"",Las Vegas,Basic"
"user_4063,gym_8,""2023-09-05 17:20:00"",""2023-09-05 19:49:00"",Yoga,1120,Jane,Jones,22,Male,""1983-06-27"",Detroit,Student"
"user_3239,gym_7,""2023-01-13 18:27:00"",""2023-01-13 19:52:00"",CrossFit,574,Robert,Jones,62,Male,""1976-12-11"",Denver,Student"
"user_1494,gym_3,""2023-08-19 15:31:00"",""2023-08-19 16:23:00"",Swimming,941,Robert,Moore,60,Female,""1976-01-26"",San Francisco,Basic"
"user_4174,gym_4,""2023-01-27 10:17:00"",""2023-01-27 13:03:00"",Swimming,637,Emily,Smith,47,Non-binary,""1982-05-15"",Denver,Basic"
"user_4508,gym_6,""2023-06-29 06:12:00"",""2023-06-29 07:34:00"",Swimming,393,Michael,Wilson,36,Female,""2005-07-24"",Denver,Pro"
"user_1578,gym_10,""2023-02-22 08:23:00"",""2023-02-22 11:04:00"",Yoga,880,John,Garcia,20,Female,""1984-02-15"",Austin,Student"
"user_1598,gym_5,""2023-08-04 19:29:00"",""2023-08-04 22:27:00"",Pilates,229,John,Williams,42,Male,""1960-01-15"",Boston,Basic"
"user_2429,gym_8,""2023-09-01 13:13:00"",""2023-09-01 15:28:00"",Yoga,429,Linda,Johnson,20,Male,""1985-06-22"",Las Vegas,Pro"
"user_2996,gym_9,""2023-04-21 19:43:00"",""2023-04-21 22:36:00"",Swimming,1548,Jessica,Brown,39,Male,""1966-11-12"",Detroit,Student"
"user_313,gym_4,""2023-01-07 15:42:00"",""2023-01-07 18:39:00"",Yoga,174,Linda,Davis,39,Female,""1962-10-27"",San Francisco,Student"
"user_2443,gym_8,""2023-08-10 06:31:00"",""2023-08-10 08:50:00"",Yoga,650,Emily,Martinez,64,Female,""2003-09-28"",Detroit,Student"
"user_3982,gym_10,""2023-08-18 11:22:00"",""2023-08-18 13:22:00"",CrossFit,1686,Daniel,Miller,24,Male,""1967-11-18"",Las Vegas,Student"
"user_4076,gym_4,""2023-09-20 14:08:00"",""2023-09-20 15:19:00"",Cardio,1432,John,Martinez,23,Non-binary,""1988-11-21"",Austin,Basic"
"user_4,gym_7,""2023-01-10 08:47:00"",""2023-01-10 11:05:00"",Pilates,666,David,Smith,60,Male,""2003-12-05"",Denver,Pro"
"user_4205,gym_1,""2023-06-25 13:23:00"",""2023-06-25 15:41:00"",Pilates,282,John,Jones,58,Female,""1977-05-17"",Las Vegas,Basic"
"user_886,gym_8,""2023-03-11 09:20:00"",""2023-03-11 10:47:00"",Swimming,216,David,Rodriguez,20,Male,""1980-06-06"",Miami,Student"
"user_4189,gym_10,""2023-07-12 16:46:00"",""2023-07-12 19:35:00"",Swimming,1002,Daniel,Rodriguez,18,Non-binary,""1986-03-24"",Orlando,Pro"
"user_192,gym_9,""2023-10-09 18:20:00"",""2023-10-09 19:06:00"",CrossFit,1536,Robert,Rodriguez,59,Male,""1999-12-31"",Austin,Student"
"user_2381,gym_3,""2023-10-07 11:55:00"",""2023-10-07 13:24:00"",Pilates,1595,David,Johnson,59,Male,""1983-01-31"",Seattle,Student"
"user_1236,gym_7,""2023-02-01 06:33:00"",""2023-02-01 08:06:00"",Yoga,857,Sarah,Brown,55,Female,""1993-08-07"",Orlando,Basic"
"user_3279,gym_10,""2023-04-11 18:19:00"",""2023-04-11 18:51:00"",Cardio,591,Robert,Davis,22,Female,""1998-01-24"",Miami,Basic"
"user_4723,gym_4,""2023-07-20 08:47:00"",""2023-07-20 09:42:00"",Swimming,1011,Linda,Jones,53,Male,""1975-10-31"",Orlando,Basic"
"user_3034,gym_1,""2023-01-01 12:28:00"",""2023-01-01 13:01:00"",Cardio,1439,Sarah,Jones,39,Male,""2002-08-05"",Boston,Pro"
"user_4669,gym_9,""2023-01-05 08:15:00"",""2023-01-05 11:10:00"",CrossFit,1123,Chris,Garcia,63,Male,""1993-09-12"",Denver,Pro"
"user_2404,gym_2,""2023-08-29 17:42:00"",""2023-08-29 19:16:00"",Swimming,1335,Robert,Moore,37,Male,""1972-06-07"",Las Vegas,Pro"
"user_4292,gym_1,""2023-08-01 06:22:00"",""2023-08-01 08:19:00"",Weightlifting,965,Jane,Moore,53,Non-binary,""1984-01-10"",Denver,Pro"
"user_262,gym_5,""2023-01-05 06:32:00"",""2023-01-05 08:43:00"",CrossFit,1028,Linda,Williams,24,Female,""2004-06-16"",San Francisco,Pro"
"user_2370,gym_6,""2023-09-26 19:31:00"",""2023-09-26 21:46:00"",Pilates,1809,Chris,Moore,47,Male,""1964-03-07"",Boston,Pro"
"user_2468,gym_5,""2023-05-02 15:46:00"",""2023-05-02 16:17:00"",Swimming,1578,Emily,Garcia,31,Male,""1983-04-08"",Detroit,Pro"
"user_1935,gym_9,""2023-07-11 12:19:00"",""2023-07-11 13:15:00"",Pilates,1590,Sarah,Garcia,49,Female,""1974-07-16"",Detroit,Basic"
"user_4428,gym_7,""2023-08-16 10:35:00"",""2023-08-16 12:06:00"",Weightlifting,1341,Robert,Garcia,50,Male,""1978-01-12"",Seattle,Student"
"user_1260,gym_8,""2023-09-01 13:10:00"",""2023-09-01 14:28:00"",Swimming,630,John,Miller,25,Non-binary,""1972-08-25"",Austin,Pro"
"user_4777,gym_10,""2023-09-15 10:46:00"",""2023-09-15 13:32:00"",Cardio,1336,Chris,Davis,49,Male,""1977-12-13"",Orlando,Student"
"user_2055,gym_3,""2023-04-17 13:15:00"",""2023-04-17 16:06:00"",Weightlifting,292,Linda,Wilson,46,Female,""1958-08-21"",Boston,Student"
"user_534,gym_1,""2023-03-31 12:00:00"",""2023-03-31 14:27:00"",Swimming,1610,Robert,Brown,53,Female,""2002-05-25"",Seattle,Pro"
"user_2120,gym_7,""2023-07-05 16:43:00"",""2023-07-05 19:19:00"",CrossFit,882,David,Martinez,43,Male,""1971-07-26"",San Francisco,Student"
"user_1524,gym_8,""2023-06-08 14:06:00"",""2023-06-08 16:42:00"",CrossFit,670,Robert,Miller,63,Female,""1977-03-08"",San Francisco,Pro"
"user_2666,gym_10,""2023-05-04 17:34:00"",""2023-05-04 19:27:00"",Pilates,1061,Sarah,Miller,42,Female,""1962-06-30"",Denver,Student"
"user_2187,gym_9,""2023-07-19 11:15:00"",""2023-07-19 12:04:00"",Weightlifting,1240,David,Davis,43,Female,""1982-01-20"",Orlando,Student"
"user_3458,gym_2,""2023-06-28 13:53:00"",""2023-06-28 15:43:00"",Pilates,870,Jessica,Brown,29,Male,""1999-06-30"",Detroit,Pro"
"user_2590,gym_1,""2023-08-16 06:19:00"",""2023-08-16 09:13:00"",Swimming,1121,Emily,Smith,52,Male,""1999-07-09"",Austin,Student"
"user_4420,gym_7,""2023-05-29 10:45:00"",""2023-05-29 11:45:00"",Pilates,887,Robert,Smith,36,Male,""1964-02-05"",Austin,Basic"
"user_1941,gym_8,""2023-02-08 20:04:00"",""2023-02-08 20:51:00"",Swimming,1151,John,Moore,46,Male,""1984-11-23"",Miami,Basic"
"user_3737,gym_5,""2023-02-16 20:38:00"",""2023-02-16 21:48:00"",Swimming,516,Michael,Wilson,55,Female,""1979-03-11"",Boston,Pro"
"user_73,gym_2,""2023-01-14 14:33:00"",""2023-01-14 16:38:00"",CrossFit,710,Sarah,Smith,53,Non-binary,""1989-10-11"",Miami,Pro"
"user_2888,gym_3,""2023-05-05 16:11:00"",""2023-05-05 17:12:00"",Swimming,926,Robert,Martinez,23,Female,""2000-06-07"",Austin,Basic"
"user_988,gym_10,""2023-03-30 12:42:00"",""2023-03-30 14:46:00"",CrossFit,497,Daniel,Moore,28,Male,""2004-03-22"",Detroit,Basic"
"user_1346,gym_5,""2023-05-28 12:02:00"",""2023-05-28 13:16:00"",Yoga,186,Michael,Rodriguez,38,Female,""2002-04-24"",Austin,Pro"
"user_3413,gym_7,""2023-04-24 16:02:00"",""2023-04-24 18:25:00"",Weightlifting,372,Daniel,Martinez,35,Male,""1971-07-22"",San Francisco,Pro"
"user_1787,gym_1,""2023-07-21 14:49:00"",""2023-07-21 17:37:00"",Swimming,1181,John,Moore,41,Male,""1963-10-03"",Denver,Pro"
"user_1032,gym_1,""2023-05-16 11:51:00"",""2023-05-16 13:53:00"",Swimming,1410,Robert,Brown,58,Female,""1980-02-01"",Boston,Student"
"user_2007,gym_5,""2023-04-22 13:02:00"",""2023-04-22 15:55:00"",Yoga,1356,Robert,Miller,22,Male,""1981-06-30"",Atlanta,Pro"
"user_1231,gym_9,""2023-06-26 12:54:00"",""2023-06-26 15:07:00"",Cardio,1134,David,Johnson,31,Female,""1986-09-03"",Austin,Pro"
"user_411,gym_10,""2023-01-19 12:52:00"",""2023-01-19 15:44:00"",Pilates,713,Linda,Johnson,25,Female,""1991-01-10"",Denver,Student"
"user_2306,gym_8,""2023-07-21 06:55:00"",""2023-07-21 09:13:00"",CrossFit,1262,Laura,Davis,27,Female,""2002-09-27"",Seattle,Pro"
"user_1820,gym_6,""2023-01-08 12:09:00"",""2023-01-08 14:38:00"",Weightlifting,2010,Robert,Rodriguez,26,Female,""2000-08-30"",Atlanta,Pro"
"user_3093,gym_2,""2023-04-25 20:00:00"",""2023-04-25 21:18:00"",Yoga,399,Sarah,Rodriguez,49,Female,""1979-08-25"",Atlanta,Student"
"user_2592,gym_8,""2023-07-13 18:27:00"",""2023-07-13 20:50:00"",Weightlifting,1032,Laura,Jones,46,Female,""1958-01-04"",Austin,Basic"
"user_2503,gym_8,""2023-07-20 14:07:00"",""2023-07-20 16:12:00"",CrossFit,388,John,Wilson,48,Male,""1963-07-19"",Seattle,Pro"
"user_662,gym_3,""2023-06-28 07:39:00"",""2023-06-28 08:20:00"",Cardio,850,Sarah,Martinez,33,Male,""1960-09-03"",San Francisco,Basic"
"user_1230,gym_3,""2023-03-07 09:56:00"",""2023-03-07 11:44:00"",Weightlifting,618,Daniel,Wilson,18,Female,""1996-01-20"",Las Vegas,Student"
